time (s)	det(V)
71612.551639	-0.174449	
71612.553638	-0.178583	
71612.555639	-0.186585	
71612.557638	-0.192938	
71612.559638	-0.205012	
71612.561638	-0.219710	
71612.563637	-0.236191	
71612.565638	-0.252456	
71612.567638	-0.270053	
71612.569638	-0.284497	
71612.571638	-0.297010	
71612.575638	-0.309495	
71612.577638	-0.340434	
71612.579638	-0.355259	
71612.581638	-0.376420	
71612.583638	-0.388174	
71612.587637	-0.405142	
71612.589638	-0.449583	
71612.591638	-0.466150	
71612.595638	-0.487175	
71612.597639	-0.517573	
71612.599638	-0.538957	
71612.601641	-0.556471	
71612.603638	-0.576061	
71612.605638	-0.603442	
71612.609638	-0.617283	
71612.613640	-0.675215	
71612.615638	-0.701993	
71612.617638	-0.719691	
71612.619638	-0.751811	
71612.621638	-0.761040	
71612.625637	-0.783736	
71612.627638	-0.819762	
71612.629637	-0.840292	
71612.633638	-0.854213	
71612.635638	-0.883872	
71612.637640	-0.904232	
71612.639638	-0.922831	
71612.641637	-0.935674	
71612.645638	-0.939701	
71612.647638	-0.971238	
71612.651638	-0.988943	
71612.653638	-0.996687	
71612.655638	-1.014741	
71612.657638	-1.013606	
71612.659638	-1.029834	
71612.661639	-1.031513	
71612.663638	-1.048393	
71612.665639	-1.052387	
71612.667638	-1.053532	
71612.671637	-1.059644	
71612.673638	-1.050326	
71612.675638	-1.048828	
71612.677638	-1.044024	
71612.679638	-1.049889	
71612.681638	-1.050397	
71612.683638	-1.037771	
71612.685638	-1.033869	
71612.687638	-1.035548	
71612.691638	-1.014192	
71612.693638	-0.983289	
71612.695638	-0.961629	
71612.697638	-0.949257	
71612.699638	-0.927039	
71612.701638	-0.908246	
71612.703638	-0.894639	
71612.705638	-0.857785	
71612.707639	-0.848151	
71612.711638	-0.818480	
71612.713638	-0.757234	
71612.715638	-0.713879	
71612.717638	-0.669683	
71612.719638	-0.632912	
71612.721638	-0.593167	
71612.723638	-0.546064	
71612.725638	-0.503696	
71612.727638	-0.460638	
71612.729638	-0.416938	
71612.731639	-0.374156	
71612.735638	-0.323985	
71612.737638	-0.212701	
71612.739638	-0.155216	
71612.741638	-0.100679	
71612.743638	-0.048398	
71612.747637	0.010453	
71612.749638	0.103523	
71612.751638	0.158122	
71612.755638	0.210911	
71612.757638	0.322721	
71612.759638	0.366093	
71612.761638	0.412300	
71612.763638	0.456307	
71612.767637	0.500737	
71612.771637	0.579178	
71612.773641	0.666268	
71612.775638	0.699336	
71612.777638	0.737811	
71612.779638	0.766827	
71612.781638	0.789846	
71612.785637	0.821614	
71612.787638	0.866680	
71612.789638	0.888791	
71612.793639	0.913797	
71612.795638	0.955781	
71612.797638	0.965085	
71612.799638	0.975308	
71612.801638	0.989668	
71612.803638	0.999760	
71612.807638	1.001162	
71612.811638	1.012866	
71612.813638	1.027773	
71612.815638	1.025385	
71612.817638	1.022473	
71612.819638	1.026293	
71612.823637	1.025885	
71612.825638	1.009239	
71612.827638	1.007495	
71612.829643	1.002138	
71612.831639	0.992482	
71612.835638	0.978250	
71612.837640	0.967070	
71612.839638	0.960843	
71612.841640	0.946478	
71612.843639	0.931230	
71612.847638	0.916196	
71612.849638	0.884267	
71612.851640	0.874326	
71612.853638	0.861245	
71612.855640	0.845428	
71612.857638	0.832016	
71612.859638	0.814514	
71612.861638	0.795135	
71612.863638	0.771237	
71612.865638	0.750821	
71612.867638	0.734989	
71612.871638	0.713341	
71612.873638	0.696263	
71612.875637	0.674013	
71612.877638	0.651152	
71612.879638	0.633092	
71612.883638	0.610380	
71612.885638	0.573599	
71612.887638	0.551210	
71612.891638	0.539492	
71612.893638	0.505438	
71612.895638	0.486613	
71612.897638	0.464148	
71612.899639	0.447414	
71612.901638	0.429822	
71612.905638	0.410764	
71612.909639	0.382821	
